ID Factura,Nombre Cliente,Genero,Pais,Precio USD,Unidades Vendidas,Fecha Venta,Familia de Productos
INV2023010135,Matthew Liu,Femenino,Argentina,458.57,8,2023-01-01,Desktops
INV2023010136,John Mack,No especificado,Brasil,720.12,3,2023-01-01,Consolas
INV2023010137,Destiny Thompson,Masculino,Italia,134.75,3,2023-01-01,Desktops
INV2023010138,Timothy Lopez,No especificado,Colombia,201.28,9,2023-01-01,Cámaras
INV2023010139,Kendra Lewis MD,Masculino,Alemania,419.46,6,2023-01-01,Smartphones
INV2023010140,Cheryl Barnes,Femenino,Argentina,953.14,8,2023-01-01,Laptops
INV2023010141,Nicholas Dunn,Femenino,USA,186.83,4,2023-01-01,Televisores
INV2023010142,Jasmine Ponce,Masculino,Mexico,875.64,4,2023-01-01,Televisores
INV2023010143,Brenda Carey,Masculino,Argentina,820.99,2,2023-01-01,Tablets
INV2023010144,Anthony Blevins,Femenino,Francia,434.57,4,2023-01-01,Laptops
INV2023010145,Stephen Price,Femenino,Mexico,100.88,3,2023-01-01,Smartphones
INV2023010146,Lawrence Chan,No especificado,Francia,279.38,9,2023-01-01,Televisores
INV2023010147,Brooke Villarreal,No especificado,Brasil,512.06,1,2023-01-01,Smartphones
INV2023010148,William Anderson,Masculino,Italia,633.02,6,2023-01-01,Tablets
INV2023010149,Eric Contreras,Femenino,Brasil,341.37,3,2023-01-01,Laptops
INV2023010150,Eduardo Lester,No especificado,Francia,50.87,5,2023-01-01,Cámaras
INV2023010151,Rachel Jackson,Femenino,Italia,684.54,10,2023-01-01,Tablets
INV2023010152,Samantha Collins,Femenino,Alemania,897.36,7,2023-01-01,Laptops
INV2023010153,Charles Owens,Masculino,Italia,988.89,2,2023-01-01,Tablets
INV2023010154,James Rose,Femenino,Canada,459.95,3,2023-01-01,Cámaras
INV2023010155,Brandon Deleon,Masculino,Brasil,621.13,9,2023-01-01,Laptops
INV2023010156,Alyssa Swanson,Femenino,España,848.12,5,2023-01-01,Cámaras
INV2023010157,Angelica Lynch,Masculino,Canada,113.23,10,2023-01-01,Tablets
INV2023010158,Jonathan Chandler,Femenino,Brasil,260.25,4,2023-01-01,Desktops
INV2023010159,Rachel Smith,Masculino,Canada,76.99,6,2023-01-01,Cámaras
INV2023010160,Ashley Snyder,Masculino,USA,998.64,10,2023-01-01,Consolas
INV2023010161,Wesley Campbell,No especificado,Brasil,921.57,2,2023-01-01,Cámaras
INV2023010162,Christian Jones,Masculino,Italia,189.46,8,2023-01-01,Televisores
INV2023010163,Jason Woods,No especificado,Colombia,60.14,9,2023-01-01,Televisores
INV2023010164,Wendy Williams,Masculino,Mexico,270.86,9,2023-01-01,Desktops
INV2023010165,Angel Butler,No especificado,Argentina,676.39,10,2023-01-01,Smartphones
INV2023010166,Randy Guzman,No especificado,Francia,964.93,7,2023-01-01,Laptops
INV2023010167,Robert Hunt,Masculino,Canada,635.18,9,2023-01-01,Desktops
INV2023010168,Patrick Valenzuela,Femenino,Alemania,409.55,9,2023-01-01,Laptops
INV2023010169,Mark Cameron,No especificado,Brasil,878.47,9,2023-01-01,Cámaras
INV2023010170,Jesse Walker,Femenino,Alemania,222.97,8,2023-01-01,Televisores
INV2023010171,Sean Lee,Femenino,Alemania,682.26,2,2023-01-01,Televisores
INV2023010172,Jessica Jackson,Femenino,Alemania,458.83,9,2023-01-01,Laptops
INV2023010173,Jonathan Jackson,Femenino,Francia,484.7,3,2023-01-01,Tablets
INV2023010174,April Salazar,Femenino,Argentina,362.86,10,2023-01-01,Cámaras
INV2023010175,Donald Gardner,No especificado,USA,404.19,1,2023-01-01,Televisores
INV2023010176,Frederick Herring,Masculino,Alemania,744.92,7,2023-01-01,Consolas
INV2023010177,Crystal Schwartz,No especificado,España,131.78,10,2023-01-01,Televisores
INV2023010178,Samantha Madden,Masculino,USA,442.38,10,2023-01-01,Desktops
INV2023010179,Eric Flores,Masculino,Italia,96.9,9,2023-01-01,Cámaras
INV2023010180,Alyssa Cook,No especificado,Mexico,111.61,1,2023-01-01,Tablets
INV2023010181,Lisa Burgess,No especificado,Alemania,271.09,4,2023-01-01,Smartphones
INV2023010182,Kenneth Mccullough,No especificado,Canada,490.96,2,2023-01-01,Desktops
INV2023010183,Tiffany Rosario,Femenino,España,499.42,7,2023-01-01,Cámaras
INV2023010184,Eric Ball,Masculino,USA,369.7,4,2023-01-01,Laptops
INV2023010185,Tara Sims,No especificado,España,805.28,6,2023-01-01,Desktops
INV2023010186,Molly Anderson,Masculino,Italia,307.4,8,2023-01-01,Laptops
INV2023010187,Brooke Martin,Masculino,USA,995.51,4,2023-01-01,Consolas
INV2023010188,Jordan Norris,Femenino,Italia,386.07,5,2023-01-01,Desktops
INV2023010189,Mark Williams,No especificado,Italia,915.9,9,2023-01-01,Desktops
INV2023010190,Caroline Sanchez,No especificado,Brasil,699.65,1,2023-01-01,Televisores
INV2023010191,Victoria Baker,No especificado,USA,190.29,9,2023-01-01,Smartphones
INV2023010192,Sara Higgins,Masculino,Canada,238.56,1,2023-01-01,Tablets
INV2023010193,Douglas Watson,No especificado,Alemania,229.75,2,2023-01-01,Smartphones
INV2023010194,Samuel Bean MD,Masculino,Colombia,894.04,7,2023-01-01,Televisores
INV2023010195,Derrick Morton,No especificado,Canada,476.77,5,2023-01-01,Cámaras
INV2023010196,Miss Regina Conner DDS,Femenino,Colombia,72.48,4,2023-01-01,Consolas
INV2023010197,Kathryn Lambert,No especificado,Alemania,470.0,1,2023-01-01,Tablets
INV2023010198,Ryan Perkins,Femenino,Argentina,758.76,6,2023-01-01,Consolas
INV2023010199,Jacqueline Wall,Femenino,Argentina,800.21,7,2023-01-01,Consolas
INV2023010200,Anna Martinez,Masculino,Brasil,481.21,2,2023-01-01,Laptops
INV2023010201,Kevin Scott,No especificado,USA,292.01,5,2023-01-01,Televisores
INV2023010202,Danny Vance MD,No especificado,España,554.49,4,2023-01-01,Smartphones
INV2023010203,Melissa Martin,No especificado,Mexico,391.31,4,2023-01-01,Tablets
INV2023010204,Penny Brennan,Femenino,USA,853.47,3,2023-01-01,Consolas
INV2023010205,Steve Pruitt,Masculino,Colombia,474.24,2,2023-01-01,Laptops
INV2023010206,Richard Johnson,No especificado,Mexico,182.55,7,2023-01-01,Consolas
INV2023010207,Craig Allen,No especificado,Brasil,240.81,10,2023-01-01,Consolas
INV2023010208,John Reynolds MD,Femenino,Brasil,783.11,2,2023-01-01,Desktops
INV2023010209,Michael Hoffman,Femenino,Alemania,919.01,6,2023-01-01,Desktops
INV2023010210,Corey Phillips,Masculino,España,668.64,10,2023-01-01,Laptops
INV2023010211,Eric Lewis,No especificado,Alemania,808.72,10,2023-01-01,Tablets
INV2023010212,Jennifer Bailey,No especificado,Alemania,463.3,9,2023-01-01,Laptops
INV2023010213,John Valenzuela,Masculino,Alemania,541.08,7,2023-01-01,Tablets
INV2023010214,Jessica Saunders,No especificado,Colombia,250.78,5,2023-01-01,Smartphones
INV2023010215,Crystal Finley,Masculino,Colombia,614.06,3,2023-01-01,Desktops
INV2023010216,Patricia Brown,Masculino,USA,304.5,2,2023-01-01,Consolas
INV2023010217,Jerry Randolph,No especificado,Canada,998.41,7,2023-01-01,Smartphones
INV2023010218,Sharon Lester,Femenino,España,862.65,3,2023-01-01,Consolas
INV2023010219,Frank Martin,Masculino,Colombia,193.69,6,2023-01-01,Desktops
INV2023010220,Michael Sullivan,Masculino,Mexico,741.33,3,2023-01-01,Smartphones
INV2023010221,Mario Curtis,Masculino,Francia,114.55,2,2023-01-01,Desktops
INV2023010222,Joanna Pierce,Masculino,Brasil,525.86,9,2023-01-01,Cámaras
INV2023010223,Brian Weaver,No especificado,USA,946.78,1,2023-01-01,Televisores
INV2023010224,Kathleen Greene,Masculino,Colombia,78.65,3,2023-01-01,Desktops
INV2023010225,Susan Smith,Masculino,Italia,51.41,10,2023-01-01,Televisores
INV2023010226,Amy Smith,No especificado,Alemania,843.72,8,2023-01-01,Cámaras
INV2023010227,Lauren Alvarez,No especificado,Alemania,129.74,8,2023-01-01,Cámaras
INV2023010228,Amanda Freeman,Masculino,Alemania,665.49,2,2023-01-01,Smartphones
INV2023010229,Heather Stevens,Masculino,USA,900.83,4,2023-01-01,Consolas
INV2023010230,Zoe Rodriguez,Femenino,Francia,586.85,1,2023-01-01,Smartphones
INV2023010231,Tiffany Mccullough,No especificado,Colombia,58.47,10,2023-01-01,Televisores
INV2023010232,Dawn Brown,Femenino,Argentina,373.96,5,2023-01-01,Cámaras
INV2023010233,Adam Cline,Masculino,Argentina,928.93,7,2023-01-01,Smartphones
INV2023010234,Bruce Robertson PhD,Femenino,Francia,422.3,1,2023-01-01,Consolas
INV2023010235,Cheryl Alvarez,No especificado,Brasil,67.21,6,2023-01-01,Tablets
INV2023010236,Mary Thompson,Masculino,Francia,840.47,2,2023-01-01,Consolas
INV2023010237,Shelly Huynh,Masculino,USA,877.04,4,2023-01-01,Desktops
INV2023010238,Jacob Mora,No especificado,USA,902.98,8,2023-01-01,Desktops
INV2023010239,Angela Lester,No especificado,Mexico,131.42,5,2023-01-01,Cámaras
INV2023010240,Kelly Burns,Masculino,USA,190.24,10,2023-01-01,Consolas
INV2023010241,Crystal Hodge,Masculino,Mexico,327.79,4,2023-01-01,Tablets
INV2023010242,Tiffany Oneal,No especificado,Alemania,344.8,7,2023-01-01,Televisores
INV2023010243,David Castro,Masculino,Italia,439.79,8,2023-01-01,Smartphones
INV2023010244,Patrick Webb,Femenino,Brasil,833.74,3,2023-01-01,Consolas
INV2023010245,Steven Wang,No especificado,USA,802.7,5,2023-01-01,Cámaras
INV2023010246,Tiffany Olson,No especificado,Francia,441.64,4,2023-01-01,Desktops
INV2023010247,Sharon Stevenson,Femenino,Italia,119.79,10,2023-01-01,Televisores
INV2023010248,Jeffery Williams,No especificado,Italia,313.25,6,2023-01-01,Cámaras
INV2023010249,Amy Mitchell,Femenino,Alemania,571.43,1,2023-01-01,Televisores
INV2023010250,Joy Thomas,Femenino,Francia,627.95,9,2023-01-01,Televisores
INV2023010251,Paul Smith,No especificado,USA,680.12,7,2023-01-01,Smartphones
INV2023010252,Carlos Larson,Masculino,España,548.0,9,2023-01-01,Smartphones
INV2023010253,Erin Bennett,No especificado,Brasil,490.47,4,2023-01-01,Televisores
INV2023010254,Richard Hardy,No especificado,Brasil,725.31,10,2023-01-01,Tablets
INV2023010255,Melissa Wood,No especificado,Brasil,780.46,8,2023-01-01,Smartphones
INV2023010256,Tony Obrien,Masculino,Italia,76.39,10,2023-01-01,Consolas
INV2023010257,Debbie Howe,No especificado,Argentina,712.77,9,2023-01-01,Consolas
INV2023010258,James Duran,Masculino,USA,433.15,8,2023-01-01,Cámaras
INV2023010259,Tracey Gibbs,No especificado,USA,371.95,4,2023-01-01,Tablets
INV2023010260,Ann Parrish,Masculino,Francia,921.08,7,2023-01-01,Cámaras
INV2023010261,Gregory Hernandez,Masculino,Italia,424.08,3,2023-01-01,Desktops
INV2023010262,Michelle Turner,Femenino,Mexico,495.33,7,2023-01-01,Smartphones
INV2023010263,Richard Hopkins,Femenino,USA,444.27,2,2023-01-01,Smartphones
INV2023010264,Chloe Espinoza,No especificado,España,607.05,4,2023-01-01,Smartphones
INV2023010265,David Stafford,No especificado,Colombia,338.09,5,2023-01-01,Televisores
INV2023010266,Kristen Orozco,Masculino,Argentina,210.16,9,2023-01-01,Laptops
INV2023010267,Joseph Thomas,No especificado,Mexico,559.01,9,2023-01-01,Televisores
INV2023010268,Mark Ayers,No especificado,Francia,449.96,1,2023-01-01,Desktops
INV2023010269,Danielle Thomas,No especificado,España,514.02,5,2023-01-01,Desktops
INV2023010270,Olivia Brown,No especificado,Canada,197.26,6,2023-01-01,Consolas
INV2023010271,Adam Padilla,Femenino,Mexico,693.61,5,2023-01-01,Cámaras
INV2023010272,Rachel Barry,Femenino,Francia,875.84,9,2023-01-01,Tablets
INV2023010273,Matthew Kelly,No especificado,USA,710.05,9,2023-01-01,Tablets
INV2023010274,Jennifer Harris,Femenino,Argentina,803.64,5,2023-01-01,Smartphones
INV2023010275,Carol Bowman,No especificado,Brasil,580.66,3,2023-01-01,Desktops
INV2023010276,Yvonne Perkins,No especificado,Colombia,736.21,7,2023-01-01,Tablets
INV2023010277,Brenda Williams,No especificado,Colombia,243.51,1,2023-01-01,Smartphones
INV2023010278,Wesley Hahn,Femenino,Brasil,516.36,9,2023-01-01,Desktops
INV2023010279,April Simpson,Femenino,Mexico,241.21,4,2023-01-01,Consolas
INV2023010280,Donald Reilly,Femenino,Francia,836.8,9,2023-01-01,Televisores
INV2023010281,Nicole Blake,Femenino,Mexico,594.07,8,2023-01-01,Consolas
INV2023010282,Daniel Martin,Femenino,Francia,120.38,6,2023-01-01,Laptops
INV2023010283,Jane Gardner,Masculino,Canada,284.62,4,2023-01-01,Televisores
INV2023010284,Kelly Mitchell,Femenino,España,915.02,7,2023-01-01,Smartphones
INV2023010285,Steven Torres,Masculino,España,525.5,7,2023-01-01,Desktops
INV2023010286,James Baker,Masculino,Mexico,482.83,5,2023-01-01,Consolas
INV2023010287,Kim Velazquez,No especificado,Canada,698.69,2,2023-01-01,Televisores
INV2023010288,Patrick Williams,Masculino,Brasil,81.67,1,2023-01-01,Cámaras
INV2023010289,Stephanie Elliott,No especificado,Alemania,550.44,8,2023-01-01,Smartphones
INV2023010290,Mark Mcdonald,No especificado,Mexico,642.21,3,2023-01-01,Consolas
INV2023010291,Betty Anderson,Femenino,España,77.47,6,2023-01-01,Desktops
INV2023010292,Aaron Pacheco,Femenino,Alemania,532.57,8,2023-01-01,Laptops
INV2023010293,Eric Gibson,Masculino,Italia,292.8,2,2023-01-01,Televisores
INV2023010294,Stephanie Eaton,Femenino,Argentina,451.41,7,2023-01-01,Tablets
INV2023010295,Darlene Roberts,Masculino,Alemania,674.76,5,2023-01-01,Tablets
INV2023010296,Jacqueline Choi,No especificado,Italia,222.16,7,2023-01-01,Desktops
INV2023010297,Mary Martin DDS,Masculino,Brasil,446.25,6,2023-01-01,Cámaras
INV2023010298,Brittney Moreno,Masculino,Francia,479.74,4,2023-01-01,Tablets
INV2023010299,Michael Chen,Masculino,Francia,392.36,8,2023-01-01,Smartphones
INV2023010300,Jonathan Morse,No especificado,Canada,810.11,6,2023-01-01,Televisores
INV2023010301,Brenda Hahn,Masculino,USA,718.33,8,2023-01-01,Televisores
INV2023010302,Tamara Lara,Masculino,Mexico,123.38,9,2023-01-01,Smartphones
INV2023010303,Gina Simmons,Masculino,Colombia,612.14,10,2023-01-01,Smartphones
INV2023010304,Sharon Thomas,No especificado,Argentina,296.01,10,2023-01-01,Smartphones
INV2023010305,Cindy Barnes,Masculino,USA,402.74,7,2023-01-01,Smartphones
INV2023010306,Sandra Hamilton,No especificado,USA,976.09,7,2023-01-01,Cámaras
INV2023010307,Austin Garza,Masculino,Alemania,727.97,4,2023-01-01,Desktops
INV2023010308,Sara Fleming,Femenino,Italia,419.44,3,2023-01-01,Televisores
INV2023010309,Nathaniel Anderson,Masculino,España,464.97,9,2023-01-01,Cámaras
INV2023010310,Adam Bowers,No especificado,Canada,791.65,8,2023-01-01,Tablets
INV2023010311,Carrie Taylor PhD,Masculino,España,251.83,2,2023-01-01,Consolas
INV2023010312,Joseph Carrillo,Femenino,Italia,366.86,5,2023-01-01,Laptops
INV2023010313,Jason Perez,No especificado,Alemania,867.14,10,2023-01-01,Desktops
INV2023010314,Julie Davis,No especificado,Argentina,243.76,1,2023-01-01,Televisores
INV2023010315,Erika Long,No especificado,Colombia,398.67,8,2023-01-01,Laptops
INV2023010316,Jeff Johnston,Femenino,Francia,570.1,9,2023-01-01,Smartphones
INV2023010317,Lindsey Lowe,Femenino,Canada,704.44,2,2023-01-01,Televisores
INV2023010318,Anna Mccullough,Femenino,España,549.96,5,2023-01-01,Desktops
INV2023010319,Brooke Chen,Masculino,USA,483.73,1,2023-01-01,Cámaras
INV2023010320,Russell Fuller,Masculino,Argentina,840.4,2,2023-01-01,Consolas
INV2023010321,Charles Price,Femenino,Italia,858.92,6,2023-01-01,Cámaras
INV2023010322,Angela Ortega,Masculino,Italia,127.55,3,2023-01-01,Smartphones
