ID Factura,Nombre Cliente,Genero,Pais,Precio USD,Unidades Vendidas,Fecha Venta,Familia de Productos
INV2024020130,Tonya Wilson,No especificado,Mexico,974.2,4,2024-02-01,Laptops
INV2024020131,Stephen Woodard,No especificado,Colombia,770.22,2,2024-02-01,Tablets
INV2024020132,Nancy Stone,Masculino,Brasil,143.73,6,2024-02-01,Consolas
INV2024020133,Kenneth Fitzgerald,Femenino,Italia,894.86,10,2024-02-01,Laptops
INV2024020134,Jonathan Oneill,Masculino,USA,714.56,9,2024-02-01,Desktops
INV2024020135,Joshua Harris,No especificado,Canada,775.69,3,2024-02-01,Desktops
INV2024020136,Shawn Santos,Femenino,USA,259.69,10,2024-02-01,Smartphones
INV2024020137,John Anderson,Masculino,Colombia,392.34,5,2024-02-01,Desktops
INV2024020138,Brittney Shea,No especificado,Brasil,728.53,1,2024-02-01,Tablets
INV2024020139,Harold Carpenter,Femenino,Francia,98.94,2,2024-02-01,Laptops
INV2024020140,Roberto Hall,Femenino,España,180.14,6,2024-02-01,Desktops
INV2024020141,Jose Duncan,Femenino,Francia,595.65,1,2024-02-01,Consolas
INV2024020142,Robert Gutierrez,Masculino,Francia,583.08,4,2024-02-01,Smartphones
INV2024020143,Susan Rice,Masculino,Francia,814.42,8,2024-02-01,Consolas
INV2024020144,Denise Woods,Masculino,Italia,782.88,7,2024-02-01,Desktops
INV2024020145,Jonathan Meyer,Masculino,USA,971.09,4,2024-02-01,Consolas
INV2024020146,Jamie Page,Femenino,USA,329.26,5,2024-02-01,Cámaras
INV2024020147,Samantha Baker,Masculino,Mexico,868.46,2,2024-02-01,Televisores
INV2024020148,Alicia Bonilla DDS,No especificado,España,453.79,2,2024-02-01,Cámaras
INV2024020149,James Rodriguez,Masculino,USA,527.64,10,2024-02-01,Laptops
INV2024020150,Nicholas Johnson,Femenino,Italia,132.46,9,2024-02-01,Desktops
INV2024020151,Matthew Vega,No especificado,Francia,595.93,8,2024-02-01,Smartphones
INV2024020152,Jason Gibson PhD,Masculino,Italia,265.21,4,2024-02-01,Laptops
INV2024020153,Lisa Lee,Masculino,USA,847.74,8,2024-02-01,Cámaras
INV2024020154,Juan Glass,Masculino,Canada,264.01,10,2024-02-01,Laptops
INV2024020155,Sarah Thompson,Masculino,Brasil,799.75,7,2024-02-01,Smartphones
INV2024020156,Jeffrey Moody,No especificado,Italia,486.65,1,2024-02-01,Televisores
INV2024020157,Pamela Schaefer,No especificado,Colombia,781.44,3,2024-02-01,Smartphones
INV2024020158,Deborah Saunders,Femenino,Canada,141.8,6,2024-02-01,Televisores
INV2024020159,Elizabeth Harrison,Femenino,España,763.48,6,2024-02-01,Laptops
INV2024020160,Matthew Hudson,Masculino,Francia,469.77,3,2024-02-01,Televisores
INV2024020161,Candace Patterson,Femenino,USA,495.54,7,2024-02-01,Consolas
INV2024020162,William Donaldson,Masculino,USA,957.4,2,2024-02-01,Laptops
INV2024020163,Emily Sutton,Masculino,Canada,95.88,9,2024-02-01,Laptops
INV2024020164,Martha Miller,Femenino,Italia,305.13,4,2024-02-01,Smartphones
INV2024020165,Timothy Koch,No especificado,España,785.24,5,2024-02-01,Cámaras
INV2024020166,Amy Franco,Femenino,USA,499.55,6,2024-02-01,Consolas
INV2024020167,Angela Hunter,Femenino,Canada,978.21,6,2024-02-01,Laptops
INV2024020168,Lauren Rodgers,Masculino,Alemania,503.34,6,2024-02-01,Tablets
INV2024020169,Matthew Rivera,Masculino,Argentina,862.46,4,2024-02-01,Laptops
INV2024020170,Debbie Olson,Masculino,Italia,262.27,10,2024-02-01,Desktops
INV2024020171,Makayla Benson,Femenino,Canada,258.91,5,2024-02-01,Tablets
INV2024020172,Tara Davis,Masculino,España,443.72,6,2024-02-01,Tablets
INV2024020173,Mike Hernandez,Masculino,Colombia,914.05,4,2024-02-01,Consolas
INV2024020174,Robert Hess,Femenino,Italia,856.02,9,2024-02-01,Televisores
INV2024020175,Joel Watts,No especificado,USA,344.12,1,2024-02-01,Tablets
INV2024020176,Brian Knox,Femenino,Italia,663.9,6,2024-02-01,Cámaras
INV2024020177,Jessica Summers,Femenino,Mexico,787.58,3,2024-02-01,Desktops
INV2024020178,Nicholas Leon,Femenino,Alemania,887.91,3,2024-02-01,Laptops
INV2024020179,Melissa Potter,No especificado,Italia,260.02,9,2024-02-01,Consolas
INV2024020180,Michael Jones,Femenino,Brasil,599.85,5,2024-02-01,Cámaras
INV2024020181,Erica Valentine,Femenino,Mexico,731.86,5,2024-02-01,Laptops
INV2024020182,Christian Torres,Masculino,Brasil,255.33,4,2024-02-01,Smartphones
INV2024020183,Heather Osborne,Femenino,Brasil,781.2,9,2024-02-01,Laptops
INV2024020184,Elizabeth Roberson,No especificado,Brasil,55.89,3,2024-02-01,Consolas
INV2024020185,Rachel Hicks,Masculino,Canada,90.79,1,2024-02-01,Smartphones
INV2024020186,Sheila Mendoza,Femenino,Italia,547.43,4,2024-02-01,Consolas
INV2024020187,Holly Cain,Femenino,Italia,597.22,8,2024-02-01,Smartphones
INV2024020188,Lauren Reese,No especificado,USA,260.78,3,2024-02-01,Desktops
INV2024020189,Andrew Clay,Masculino,Italia,96.64,7,2024-02-01,Cámaras
INV2024020190,Frank Mitchell,No especificado,España,498.17,6,2024-02-01,Tablets
INV2024020191,Mrs. Elizabeth Ortiz,No especificado,Canada,229.91,9,2024-02-01,Desktops
INV2024020192,Jack Thomas,Masculino,Francia,460.72,2,2024-02-01,Tablets
INV2024020193,Matthew Mcdonald,Masculino,España,547.19,7,2024-02-01,Desktops
INV2024020194,Kyle Ramos,No especificado,Argentina,132.16,6,2024-02-01,Cámaras
INV2024020195,James Harvey,No especificado,España,418.89,2,2024-02-01,Cámaras
INV2024020196,Omar Jones,No especificado,Argentina,135.22,7,2024-02-01,Desktops
INV2024020197,Cynthia Turner,No especificado,Argentina,650.33,7,2024-02-01,Consolas
INV2024020198,Robert Francis DDS,Masculino,Italia,459.19,3,2024-02-01,Desktops
INV2024020199,Rebecca Caldwell,Masculino,España,241.89,5,2024-02-01,Tablets
INV2024020200,Erica Lopez,Femenino,Argentina,229.0,7,2024-02-01,Consolas
INV2024020201,Robert Ferrell,Masculino,Brasil,584.65,5,2024-02-01,Tablets
INV2024020202,Kaitlyn Pitts,Masculino,Mexico,134.96,8,2024-02-01,Cámaras
INV2024020203,Patrick Davis,No especificado,Francia,298.31,3,2024-02-01,Desktops
INV2024020204,Judy Smith,Femenino,Colombia,786.07,2,2024-02-01,Desktops
INV2024020205,William Williams,No especificado,USA,633.47,3,2024-02-01,Tablets
INV2024020206,Ethan Sullivan,No especificado,Francia,262.95,1,2024-02-01,Consolas
INV2024020207,Karen Blake,Masculino,Alemania,436.48,7,2024-02-01,Cámaras
INV2024020208,Rebecca Cisneros,No especificado,España,950.96,6,2024-02-01,Cámaras
INV2024020209,Parker Jackson,Femenino,Alemania,170.72,7,2024-02-01,Televisores
INV2024020210,Jennifer Clark,Masculino,Colombia,765.66,4,2024-02-01,Televisores
INV2024020211,Timothy Schaefer,No especificado,USA,341.2,6,2024-02-01,Consolas
INV2024020212,Kelly Wallace,Femenino,España,134.68,8,2024-02-01,Desktops
INV2024020213,Stephen Bryant,Femenino,Mexico,309.73,7,2024-02-01,Desktops
INV2024020214,Derek Hill,Femenino,España,368.09,3,2024-02-01,Tablets
INV2024020215,Ricky Thomas,Masculino,Mexico,485.95,8,2024-02-01,Smartphones
INV2024020216,Kenneth Brown,Femenino,Alemania,279.4,6,2024-02-01,Cámaras
INV2024020217,Morgan Jones,Femenino,Colombia,667.69,9,2024-02-01,Cámaras
INV2024020218,Kathleen Jones,Femenino,Alemania,971.62,9,2024-02-01,Laptops
INV2024020219,Tina Carter,No especificado,Colombia,913.91,7,2024-02-01,Tablets
INV2024020220,Adam Elliott,No especificado,Mexico,589.28,6,2024-02-01,Desktops
INV2024020221,Jacqueline Stevens,Femenino,Argentina,957.93,8,2024-02-01,Consolas
INV2024020222,David Edwards,Masculino,Canada,684.56,1,2024-02-01,Tablets
INV2024020223,Samantha Townsend,Femenino,USA,62.56,1,2024-02-01,Consolas
INV2024020224,Nicole Wallace,No especificado,Canada,149.53,9,2024-02-01,Smartphones
INV2024020225,Alex Moran,Femenino,USA,109.59,1,2024-02-01,Cámaras
INV2024020226,Marissa Lewis,Masculino,Alemania,417.6,4,2024-02-01,Televisores
INV2024020227,Matthew Lynch,Femenino,Mexico,817.45,7,2024-02-01,Televisores
INV2024020228,William Jones,No especificado,USA,594.08,8,2024-02-01,Laptops
INV2024020229,Chase Myers,No especificado,Argentina,955.72,4,2024-02-01,Laptops
INV2024020230,Isabella Levine,No especificado,Canada,269.53,2,2024-02-01,Televisores
INV2024020231,Steve Hamilton,No especificado,USA,928.64,5,2024-02-01,Tablets
INV2024020232,Brenda Hall,Femenino,USA,664.72,3,2024-02-01,Smartphones
INV2024020233,Susan Cantu MD,Masculino,Mexico,824.73,8,2024-02-01,Consolas
INV2024020234,Amanda Moore,Masculino,Mexico,958.97,5,2024-02-01,Desktops
INV2024020235,Deborah Howard,No especificado,Colombia,472.82,8,2024-02-01,Televisores
INV2024020236,Jerry Mason,Femenino,Alemania,833.78,3,2024-02-01,Tablets
INV2024020237,Heidi Martin,No especificado,Argentina,778.25,6,2024-02-01,Tablets
INV2024020238,Richard Thomas,No especificado,Colombia,260.23,3,2024-02-01,Cámaras
INV2024020239,Brandon Bush,No especificado,Italia,52.62,2,2024-02-01,Consolas
INV2024020240,Brenda Rivas,No especificado,Argentina,329.71,1,2024-02-01,Cámaras
INV2024020241,Anthony Powell,Femenino,Mexico,756.21,3,2024-02-01,Consolas
INV2024020242,Tonya Smith,No especificado,Argentina,867.92,5,2024-02-01,Smartphones
INV2024020243,John Marsh,Masculino,Mexico,626.95,8,2024-02-01,Cámaras
INV2024020244,Jerry Parker,No especificado,Alemania,812.93,5,2024-02-01,Consolas
INV2024020245,Jennifer Carrillo,Femenino,Argentina,823.14,8,2024-02-01,Laptops
INV2024020246,Cody Lee,Masculino,Colombia,761.91,9,2024-02-01,Televisores
INV2024020247,Joshua Zavala,No especificado,Canada,807.81,10,2024-02-01,Smartphones
INV2024020248,Alicia Page,Femenino,España,378.38,7,2024-02-01,Smartphones
INV2024020249,Jessica Norman,Masculino,Brasil,960.51,10,2024-02-01,Smartphones
INV2024020250,Cynthia Bailey,No especificado,Alemania,140.85,10,2024-02-01,Tablets
INV2024020251,Angela Yoder,Femenino,Argentina,927.35,8,2024-02-01,Tablets
INV2024020252,Ryan Nielsen,Masculino,Italia,812.85,8,2024-02-01,Televisores
INV2024020253,Cindy Kelly,No especificado,Mexico,945.43,10,2024-02-01,Televisores
INV2024020254,Monica Monroe,Femenino,Italia,869.54,4,2024-02-01,Cámaras
INV2024020255,Thomas Thompson,Femenino,Colombia,688.71,10,2024-02-01,Tablets
INV2024020256,Haley Mueller,Femenino,Brasil,56.72,10,2024-02-01,Consolas
INV2024020257,Isaiah Chandler,No especificado,Brasil,854.04,10,2024-02-01,Consolas
INV2024020258,Shelby Obrien,Masculino,Brasil,693.95,5,2024-02-01,Cámaras
INV2024020259,Tony Martinez,Masculino,Brasil,84.18,4,2024-02-01,Laptops
INV2024020260,Michael Larson,Masculino,Brasil,365.74,9,2024-02-01,Consolas
INV2024020261,Michelle Gibson,Masculino,Argentina,877.64,8,2024-02-01,Cámaras
INV2024020262,Natasha Blevins,No especificado,Colombia,454.99,9,2024-02-01,Televisores
INV2024020263,Pam Jones,Masculino,Italia,103.09,4,2024-02-01,Consolas
INV2024020264,Miguel Johnson,Masculino,Argentina,698.97,4,2024-02-01,Smartphones
INV2024020265,Kathryn Silva,No especificado,Colombia,884.04,1,2024-02-01,Consolas
INV2024020266,Michael Zuniga,Masculino,Colombia,736.97,3,2024-02-01,Laptops
INV2024020267,Christopher Smith,Masculino,Colombia,510.28,1,2024-02-01,Laptops
INV2024020268,James Avery,Masculino,Brasil,188.22,9,2024-02-01,Televisores
INV2024020269,Vincent Bryant,Masculino,USA,252.46,1,2024-02-01,Laptops
INV2024020270,Gregory Aguilar,Femenino,USA,416.64,9,2024-02-01,Consolas
INV2024020271,Kenneth Smith,Masculino,Mexico,712.34,8,2024-02-01,Cámaras
INV2024020272,Christopher Lewis,Masculino,USA,535.45,8,2024-02-01,Cámaras
INV2024020273,David Harper,Masculino,España,579.97,4,2024-02-01,Tablets
INV2024020274,Alexander Price,Masculino,Brasil,277.08,1,2024-02-01,Laptops
INV2024020275,Robert Rivas,Femenino,Francia,58.91,5,2024-02-01,Cámaras
INV2024020276,Sarah Contreras,Femenino,Mexico,252.3,9,2024-02-01,Televisores
INV2024020277,Samantha Mccarthy,Femenino,USA,877.05,5,2024-02-01,Laptops
INV2024020278,Melissa Marshall,Masculino,Colombia,615.99,1,2024-02-01,Televisores
INV2024020279,Jennifer Richardson,No especificado,Alemania,829.79,6,2024-02-01,Cámaras
INV2024020280,Jon Good,Femenino,España,843.45,5,2024-02-01,Tablets
INV2024020281,Jose Andrade,No especificado,Francia,60.45,1,2024-02-01,Desktops
INV2024020282,Andrew Welch,No especificado,Mexico,470.13,5,2024-02-01,Smartphones
INV2024020283,Morgan Burke,No especificado,Francia,661.14,8,2024-02-01,Laptops
INV2024020284,Julie Bennett,Masculino,Brasil,268.82,3,2024-02-01,Televisores
INV2024020285,Eric Camacho,Masculino,Brasil,314.1,6,2024-02-01,Consolas
INV2024020286,Chelsea Wilson,Masculino,Francia,362.71,6,2024-02-01,Consolas
INV2024020287,Angela Barton,Masculino,Brasil,845.78,10,2024-02-01,Consolas
INV2024020288,Pamela Morales,Femenino,Argentina,144.26,5,2024-02-01,Cámaras
INV2024020289,Richard White,No especificado,Argentina,957.44,4,2024-02-01,Smartphones
INV2024020290,Michelle Buchanan,Femenino,Argentina,67.46,10,2024-02-01,Consolas
INV2024020291,Tracy Valenzuela Jr.,No especificado,Colombia,440.23,10,2024-02-01,Laptops
INV2024020292,Doris Schmidt,Masculino,Italia,923.64,9,2024-02-01,Smartphones
INV2024020293,Lauren Benjamin,Femenino,Colombia,600.6,5,2024-02-01,Consolas
INV2024020294,Aaron Johnson,Masculino,Alemania,236.2,8,2024-02-01,Televisores
INV2024020295,Craig Bishop,Femenino,Alemania,382.6,7,2024-02-01,Consolas
INV2024020296,Sara Huang,No especificado,Colombia,211.0,6,2024-02-01,Desktops
INV2024020297,Rebecca Baker,Masculino,Italia,971.8,9,2024-02-01,Smartphones
INV2024020298,Donna Williams,Femenino,Francia,780.8,9,2024-02-01,Smartphones
INV2024020299,Benjamin Thomas,No especificado,Colombia,586.58,6,2024-02-01,Tablets
INV2024020300,Eric Perez,Femenino,Francia,684.88,4,2024-02-01,Tablets
