ID Factura,Nombre Cliente,Genero,Pais,Precio USD,Unidades Vendidas,Fecha Venta,Familia de Productos
INV2024040099,Erik Burnett,No especificado,Mexico,538.16,10,2024-04-01,Tablets
INV2024040100,Christopher Hayes,Femenino,Francia,616.27,9,2024-04-01,Tablets
INV2024040101,Timothy Nelson,Femenino,Alemania,427.72,5,2024-04-01,Tablets
INV2024040102,Samantha Gray,Femenino,Canada,894.57,10,2024-04-01,Tablets
INV2024040103,Brittany Alvarez,Femenino,Canada,702.78,3,2024-04-01,Desktops
INV2024040104,Michelle Levy,Femenino,Colombia,865.82,10,2024-04-01,Desktops
INV2024040105,Paula Smith,Masculino,Colombia,188.91,1,2024-04-01,Televisores
INV2024040106,John Gonzales,Masculino,Colombia,833.96,6,2024-04-01,Smartphones
INV2024040107,Troy Lopez,Masculino,Alemania,103.85,8,2024-04-01,Cámaras
INV2024040108,David Shields,Femenino,Alemania,211.51,10,2024-04-01,Tablets
INV2024040109,Dustin Jackson,Masculino,Francia,625.07,3,2024-04-01,Cámaras
INV2024040110,Allison Perry,No especificado,España,847.25,2,2024-04-01,Desktops
INV2024040111,David Wright,No especificado,Mexico,622.03,3,2024-04-01,Smartphones
INV2024040112,Patricia Wilson,Femenino,Argentina,532.0,4,2024-04-01,Cámaras
INV2024040113,Jonathan Bennett,Masculino,Italia,92.28,4,2024-04-01,Smartphones
INV2024040114,Jon Mcgee,Masculino,Brasil,614.66,3,2024-04-01,Tablets
INV2024040115,Clayton Larson,No especificado,Argentina,923.9,4,2024-04-01,Desktops
INV2024040116,Kenneth Miller,Femenino,Colombia,117.94,2,2024-04-01,Laptops
INV2024040117,Julie Wagner,Femenino,USA,639.06,9,2024-04-01,Consolas
INV2024040118,Howard Robles,Masculino,Canada,965.96,4,2024-04-01,Consolas
INV2024040119,Jonathan Brewer,No especificado,Mexico,591.39,8,2024-04-01,Televisores
INV2024040120,Brian Dunn,Masculino,España,815.74,7,2024-04-01,Desktops
INV2024040121,Adam Harris,No especificado,Alemania,73.54,5,2024-04-01,Laptops
INV2024040122,Derek Robinson,No especificado,Colombia,630.69,1,2024-04-01,Laptops
INV2024040123,Carlos Nguyen,No especificado,Italia,996.62,3,2024-04-01,Televisores
INV2024040124,Kathryn Smith,No especificado,Francia,876.07,1,2024-04-01,Desktops
INV2024040125,Stephanie Estes,No especificado,Mexico,144.89,4,2024-04-01,Desktops
INV2024040126,Vincent Johnson,Masculino,Argentina,472.88,7,2024-04-01,Laptops
INV2024040127,Christopher Gaines,No especificado,Colombia,508.8,4,2024-04-01,Cámaras
INV2024040128,Desiree Padilla,Masculino,Mexico,683.27,9,2024-04-01,Televisores
INV2024040129,Brenda Taylor,No especificado,España,935.54,7,2024-04-01,Laptops
INV2024040130,Susan Henson,Masculino,Brasil,833.22,6,2024-04-01,Smartphones
INV2024040131,Robert Maynard,No especificado,Colombia,902.53,2,2024-04-01,Tablets
INV2024040132,Judy Lindsey,Masculino,Colombia,967.85,1,2024-04-01,Televisores
INV2024040133,Rachel Wright,No especificado,Italia,380.17,7,2024-04-01,Laptops
INV2024040134,Randy Parks,Masculino,España,102.94,3,2024-04-01,Desktops
INV2024040135,Mrs. Stephanie Green,Masculino,Argentina,193.66,4,2024-04-01,Smartphones
INV2024040136,Jessica Martin,Femenino,Italia,982.54,4,2024-04-01,Consolas
INV2024040137,Sarah Russo,Femenino,Argentina,654.15,5,2024-04-01,Televisores
INV2024040138,Jared Perez,No especificado,Italia,59.89,7,2024-04-01,Televisores
INV2024040139,Andrew Smith,Femenino,Argentina,520.53,3,2024-04-01,Smartphones
INV2024040140,Melissa Lopez,No especificado,España,428.64,5,2024-04-01,Desktops
INV2024040141,Bryce Oconnor,Femenino,Italia,616.85,3,2024-04-01,Consolas
INV2024040142,Heather Conley,Femenino,Colombia,896.03,2,2024-04-01,Cámaras
INV2024040143,Marvin Kelly,Femenino,Alemania,506.34,1,2024-04-01,Desktops
INV2024040144,Julie Hardy,No especificado,Canada,99.67,3,2024-04-01,Cámaras
INV2024040145,Caitlin Orr,No especificado,USA,731.53,10,2024-04-01,Laptops
INV2024040146,Jennifer Bryant,Femenino,Francia,569.74,3,2024-04-01,Consolas
INV2024040147,Gary Torres,Masculino,Mexico,817.64,1,2024-04-01,Laptops
INV2024040148,Heather Yates,Masculino,Colombia,790.76,4,2024-04-01,Tablets
INV2024040149,Amber Logan,Femenino,España,478.03,5,2024-04-01,Laptops
INV2024040150,Walter Gilbert,Masculino,Francia,469.38,10,2024-04-01,Cámaras
INV2024040151,Taylor Bradford,Masculino,Colombia,148.81,4,2024-04-01,Televisores
INV2024040152,Debra Brown,No especificado,Canada,219.62,6,2024-04-01,Televisores
INV2024040153,Kaitlyn Casey,No especificado,USA,159.22,4,2024-04-01,Cámaras
INV2024040154,Michelle Walls,Masculino,Brasil,610.4,6,2024-04-01,Tablets
INV2024040155,Lisa Rubio,Femenino,Alemania,938.61,10,2024-04-01,Smartphones
INV2024040156,Gerald Welch,No especificado,Colombia,605.79,5,2024-04-01,Tablets
INV2024040157,Caleb Smith,No especificado,Brasil,83.64,8,2024-04-01,Desktops
INV2024040158,Steven Guerra,Masculino,Italia,777.16,6,2024-04-01,Desktops
INV2024040159,Melinda Mcintyre,Masculino,Italia,214.38,7,2024-04-01,Consolas
INV2024040160,Mrs. Meredith Martin,Femenino,Mexico,467.9,8,2024-04-01,Cámaras
INV2024040161,Kayla Branch,Masculino,USA,835.01,4,2024-04-01,Laptops
INV2024040162,Larry Lambert,No especificado,Argentina,587.58,1,2024-04-01,Cámaras
INV2024040163,Anthony Pitts,Femenino,Francia,741.17,2,2024-04-01,Tablets
INV2024040164,Richard Rodriguez,No especificado,Italia,728.89,1,2024-04-01,Cámaras
INV2024040165,David White,Femenino,Brasil,199.66,6,2024-04-01,Televisores
INV2024040166,Christopher Clark,Masculino,USA,303.19,7,2024-04-01,Laptops
INV2024040167,Kiara Christensen,Femenino,Italia,161.9,7,2024-04-01,Tablets
INV2024040168,Christopher Shaw,No especificado,USA,761.58,7,2024-04-01,Tablets
INV2024040169,Jill Dudley,No especificado,Francia,50.44,6,2024-04-01,Desktops
INV2024040170,Dr. Mark Porter,No especificado,Francia,74.12,3,2024-04-01,Televisores
INV2024040171,John Hicks,Masculino,Francia,829.81,1,2024-04-01,Cámaras
INV2024040172,Edward Jones,Masculino,Brasil,853.09,10,2024-04-01,Televisores
INV2024040173,Alicia Casey,Femenino,Francia,688.61,2,2024-04-01,Laptops
INV2024040174,James Barton,No especificado,Brasil,581.0,6,2024-04-01,Smartphones
INV2024040175,Heather Jones,Femenino,Colombia,475.79,4,2024-04-01,Laptops
INV2024040176,Leslie Garcia,No especificado,Colombia,362.64,7,2024-04-01,Consolas
INV2024040177,Robert Hendricks,No especificado,Colombia,764.93,9,2024-04-01,Tablets
INV2024040178,Jason Navarro,Masculino,Colombia,180.76,4,2024-04-01,Consolas
INV2024040179,Carla Johnson,Femenino,Colombia,432.96,5,2024-04-01,Desktops
INV2024040180,Angela Johnson,No especificado,Canada,752.69,1,2024-04-01,Tablets
INV2024040181,Martin Shelton,Femenino,Mexico,460.56,8,2024-04-01,Cámaras
INV2024040182,Gina Flores,Masculino,Canada,771.45,6,2024-04-01,Smartphones
INV2024040183,Mary Lawson,Masculino,Mexico,165.52,4,2024-04-01,Televisores
INV2024040184,Robert Mcintosh,Masculino,Colombia,289.33,4,2024-04-01,Desktops
INV2024040185,Mark Brown,Masculino,Colombia,147.08,3,2024-04-01,Cámaras
INV2024040186,Katherine Aguirre,Masculino,Argentina,168.77,5,2024-04-01,Laptops
INV2024040187,James Armstrong,Masculino,Italia,501.83,8,2024-04-01,Cámaras
INV2024040188,Gina Hawkins,No especificado,Canada,301.88,7,2024-04-01,Cámaras
INV2024040189,William Blackwell,Femenino,Mexico,687.04,8,2024-04-01,Tablets
INV2024040190,Sarah Goodman,Femenino,Argentina,110.02,3,2024-04-01,Laptops
INV2024040191,Timothy Gates,Femenino,Mexico,206.33,2,2024-04-01,Tablets
INV2024040192,John Nelson,Masculino,Italia,64.47,5,2024-04-01,Smartphones
INV2024040193,Michael Cooper,Femenino,USA,584.81,7,2024-04-01,Cámaras
INV2024040194,Katherine Bailey,No especificado,Colombia,637.62,2,2024-04-01,Consolas
INV2024040195,Jacqueline Bartlett,Masculino,Mexico,890.6,5,2024-04-01,Consolas
INV2024040196,Gary Torres,Femenino,Canada,519.04,6,2024-04-01,Televisores
INV2024040197,Leslie Cook,No especificado,Colombia,733.58,5,2024-04-01,Consolas
INV2024040198,Michael Weber,No especificado,Mexico,117.76,8,2024-04-01,Consolas
INV2024040199,Todd Wyatt,Masculino,Alemania,441.85,5,2024-04-01,Desktops
INV2024040200,Jacob Hurley,Masculino,Argentina,428.13,5,2024-04-01,Laptops
INV2024040201,Ashley Stout,Femenino,Italia,739.9,4,2024-04-01,Televisores
INV2024040202,Michelle Barrett,Femenino,Italia,969.89,10,2024-04-01,Smartphones
INV2024040203,Andrew Curtis,Masculino,USA,660.74,3,2024-04-01,Smartphones
INV2024040204,Anna Bean,Femenino,Argentina,132.54,2,2024-04-01,Consolas
INV2024040205,Tanya Wade,Femenino,Mexico,947.79,3,2024-04-01,Cámaras
INV2024040206,Ruth Escobar,Masculino,Francia,968.89,4,2024-04-01,Laptops
INV2024040207,Jesse Mcclain,No especificado,Mexico,756.42,6,2024-04-01,Laptops
